,outcome
21369,0
21370,0
21371,1
21372,0
21373,0
21374,0
21375,0
21376,0
21377,0
21378,0
21379,0
21380,1
21381,1
21382,0
21383,1
21384,0
21385,0
21386,0
21387,0
21388,0
21389,0
21390,0
21391,0
21392,0
21393,0
21394,1
21395,1
21396,0
21397,0
21398,0
21399,1
21400,1
21401,1
21402,1
21403,1
21404,0
21405,1
21406,0
21407,0
21408,1
21409,0
21410,0
21411,0
21412,0
21413,1
21414,0
21415,0
21416,0
21417,0
21418,1
21419,0
21420,1
21421,1
21422,0
21423,0
21424,0
21425,1
21426,1
21427,0
21428,0
21429,1
21430,1
21431,1
21432,0
21433,0
21434,0
21435,0
21436,1
21437,1
21438,1
21439,0
21440,1
21441,0
21442,1
21443,1
21444,0
21445,1
21446,0
21447,1
21448,0
21449,0
21450,0
21451,1
21452,1
21453,0
21454,0
21455,0
21456,1
21457,1
21458,0
21459,0
21460,1
21461,0
21462,0
21463,0
21464,0
21465,0
21466,0
21467,1
21468,0
21469,1
21470,0
21471,0
21472,0
21473,1
21474,0
21475,0
21476,1
21477,0
21478,1
21479,1
21480,1
21481,1
21482,1
21483,1
21484,1
21485,1
21486,0
21487,1
21488,0
21489,1
21490,1
21491,0
21492,0
21493,1
21494,0
21495,0
21496,0
21497,0
21498,1
21499,0
21500,0
21501,1
21502,0
21503,1
21504,0
21505,0
21506,0
21507,1
21508,0
21509,0
21510,0
21511,1
21512,0
21513,1
21514,0
21515,1
21516,1
21517,0
21518,0
21519,1
21520,0
21521,0
21522,0
21523,0
21524,1
21525,0
21526,0
21527,1
21528,1
21529,1
21530,1
21531,1
21532,0
21533,0
21534,0
21535,0
21536,0
21537,1
21538,1
21539,0
21540,1
21541,0
21542,0
21543,0
21544,0
21545,0
21546,0
21547,0
21548,1
21549,1
21550,0
21551,0
21552,1
21553,0
21554,1
21555,0
21556,0
21557,0
21558,1
21559,0
21560,0
21561,1
21562,0
21563,0
21564,1
21565,0
21566,0
21567,0
21568,1
21569,0
21570,1
21571,0
21572,0
21573,1
21574,0
21575,0
21576,1
21577,1
21578,0
21579,1
21580,0
21581,1
21582,0
21583,1
21584,0
21585,1
21586,0
21587,0
21588,1
21589,0
21590,0
21591,1
21592,0
21593,1
21594,0
21595,0
21596,1
21597,0
21598,0
21599,0
21600,1
21601,0
21602,1
21603,0
21604,1
21605,1
21606,0
21607,0
21608,0
21609,1
21610,1
21611,0
21612,1
21613,1
21614,0
21615,0
21616,0
21617,0
21618,0
21619,0
21620,1
21621,0
21622,1
21623,1
21624,1
21625,1
21626,1
21627,0
21628,0
21629,1
21630,0
21631,1
21632,0
21633,0
21634,1
21635,0
21636,1
21637,0
21638,0
21639,0
21640,1
21641,1
21642,1
21643,0
21644,0
21645,1
21646,0
21647,0
21648,0
21649,1
21650,0
21651,1
21652,0
21653,0
21654,1
21655,1
21656,1
21657,1
21658,0
21659,0
21660,0
21661,1
21662,1
21663,0
21664,0
21665,0
21666,1
21667,0
21668,1
21669,1
21670,1
21671,0
21672,0
21673,0
21674,1
21675,0
21676,0
21677,1
21678,0
21679,0
21680,1
21681,1
21682,0
21683,1
21684,0
21685,1
21686,0
21687,0
21688,0
21689,1
21690,0
21691,1
21692,1
21693,1
21694,1
21695,0
21696,0
21697,1
21698,1
21699,0
21700,0
21701,0
21702,0
21703,1
21704,1
21705,0
21706,1
21707,1
21708,1
21709,1
21710,0
21711,0
21712,1
21713,0
21714,1
21715,0
21716,0
21717,1
21718,0
21719,0
21720,0
21721,0
21722,0
21723,0
21724,1
21725,0
21726,0
21727,1
21728,0
21729,0
21730,1
21731,1
21732,0
21733,0
21734,0
21735,1
21736,1
21737,1
21738,0
21739,0
21740,0
21741,0
21742,0
21743,0
21744,1
21745,0
21746,0
21747,1
21748,0
21749,1
21750,0
21751,1
21752,0
21753,1
21754,0
21755,0
21756,1
21757,0
21758,0
21759,1
21760,1
21761,0
21762,1
21763,0
21764,1
21765,1
21766,1
21767,0
21768,0
21769,0
21770,1
21771,1
21772,0
21773,1
21774,0
21775,1
21776,0
21777,1
21778,1
21779,0
21780,1
21781,1
21782,1
21783,0
21784,0
21785,1
21786,0
21787,1
21788,0
21789,1
21790,0
21791,1
21792,1
21793,0
21794,0
21795,0
21796,0
21797,0
21798,0
21799,1
21800,0
21801,0
21802,0
21803,0
21804,0
21805,0
21806,0
21807,1
21808,0
21809,0
21810,1
21811,0
21812,0
21813,0
21814,0
21815,1
21816,1
21817,1
21818,0
21819,0
21820,0
21821,0
21822,1
21823,0
21824,1
21825,0
21826,0
21827,0
21828,0
21829,0
21830,0
21831,1
21832,1
21833,0
21834,1
21835,1
21836,0
21837,0
21838,0
21839,1
21840,1
21841,1
21842,0
21843,0
21844,1
21845,0
21846,1
21847,0
21848,0
21849,0
21850,0
21851,1
21852,0
21853,0
21854,0
21855,0
21856,0
21857,1
21858,0
21859,0
21860,1
21861,0
21862,1
21863,1
21864,0
21865,0
21866,0
21867,0
21868,0
21869,0
21870,0
21871,0
21872,1
21873,1
21874,0
21875,0
21876,1
21877,0
21878,0
21879,0
21880,0
21881,0
21882,1
21883,1
21884,0
21885,0
21886,0
21887,1
21888,0
21889,0
21890,0
21891,0
21892,0
21893,0
21894,0
21895,0
21896,0
21897,1
21898,0
21899,1
21900,0
21901,1
21902,0
21903,1
21904,0
21905,1
21906,1
21907,0
21908,0
21909,1
21910,0
21911,1
21912,1
21913,1
21914,1
21915,0
21916,1
21917,0
21918,0
21919,1
21920,0
21921,0
21922,1
21923,0
21924,1
21925,1
21926,1
21927,1
21928,0
21929,1
21930,0
21931,0
21932,1
21933,0
21934,0
21935,1
21936,1
21937,0
21938,0
21939,0
21940,0
21941,0
21942,1
21943,0
21944,1
21945,1
21946,0
21947,1
21948,0
21949,1
21950,0
21951,1
21952,0
21954,0
21955,0
21956,0
21957,1
21958,0
21959,1
21960,0
21961,1
21962,1
21963,1
21964,1
21965,1
21966,0
21967,0
21968,1
21969,1
21970,0
21971,0
21972,0
21973,1
21974,0
21975,1
21976,0
21977,0
21978,0
21979,1
21980,0
21981,0
21982,1
21983,1
21984,1
21985,1
21986,1
21987,0
21988,1
21989,1
21990,0
21991,0
21992,1
21993,1
21994,0
21995,1
21996,1
21997,1
21998,0
21999,1
22000,0
22001,1
22002,1
22003,0
22004,0
22005,1
22006,1
22007,0
22008,0
22009,1
22010,1
22011,0
22012,0
22013,0
22014,1
22015,1
22016,1
22017,1
22018,1
22019,1
22020,0
22021,0
22022,0
22023,1
22024,0
22025,1
22026,0
22027,1
22028,1
22029,0
22030,0
22031,0
22032,1
22033,1
22034,1
22035,0
22036,0
22037,0
22038,1
22039,0
22040,0
22041,1
22042,0
22043,1
22044,1
22045,0
22046,1
22047,0
22048,0
22049,1
22050,1
22051,1
22052,0
22053,1
22054,0
22055,1
22056,1
22057,0
22058,0
22059,0
22060,0
22061,0
22062,0
22063,0
22064,1
22065,0
22066,1
22067,0
22068,1
22069,1
22070,0
22071,1
22072,0
22073,1
22074,0
22075,0
22076,1
22077,0
22078,0
22079,0
22080,0
22081,0
22082,0
22083,1
22084,0
22085,1
22086,1
22087,1
22088,0
22089,0
22090,0
22091,1
22092,0
22093,1
22094,0
22095,0
22096,0
22097,0
22098,1
22099,1
22100,0
22101,0
22102,1
22103,0
22104,1
22105,0
22106,1
22107,1
22108,1
22109,0
22110,0
22111,0
22112,0
22113,0
22114,1
22115,0
22116,1
22117,0
22118,1
22119,0
22120,1
22121,0
22122,1
22123,1
22124,1
22125,0
22126,0
22127,1
22128,0
22129,1
22130,0
22131,0
22132,0
22133,0
22134,1
22135,0
22136,1
22137,0
22138,0
22139,1
22140,1
22141,1
22142,0
22143,0
22144,0
22145,0
22146,0
22147,0
22148,1
22149,0
22150,1
22151,0
22152,1
22153,1
22154,1
22155,1
22156,1
22157,0
22158,0
22159,1
22160,0
22161,0
22162,1
22163,0
22164,0
22165,0
22166,1
22167,0
22168,1
22169,0
22170,0
22171,1
22172,1
22173,1
22174,0
22175,0
22176,1
22177,1
22178,1
22179,1
22180,0
22181,0
22182,1
22183,1
22184,0
22185,0
22186,1
22187,0
22188,0
22189,1
22190,0
22191,1
22192,0
22193,1
22194,0
22195,1
22196,1
22197,1
22198,1
22199,0
22200,1
22201,1
22202,1
22203,0
22204,0
22205,1
22206,1
22207,0
22208,1
22209,0
22210,0
22211,1
22212,1
22213,1
22214,0
22215,0
22216,1
22217,1
22218,0
22219,1
22220,1
22221,1
22222,0
22223,0
22224,1
22225,0
22226,1
22227,1
22228,1
22229,0
22230,0
22231,0
22232,0
22233,0
22234,1
22235,0
22236,1
22237,0
22238,0
22239,1
22240,1
22241,1
22242,0
22243,0
22244,1
22245,1
22246,1
22247,0
22248,1
22249,1
22250,0
22251,1
22252,0
22253,1
22254,1
22255,1
22256,0
22257,0
22258,0
22259,0
22260,1
22261,1
22262,0
22263,0
22264,0
22265,0
22266,0
22267,0
22268,1
22269,1
22270,1
22271,1
22272,0
22273,0
22274,0
22275,1
22276,0
22277,1
22278,1
22279,0
22280,0
22281,1
22282,1
22283,0
22284,0
22285,0
22286,1
22287,0
22288,1
22289,0
22290,0
22291,1
22292,0
22293,0
22294,1
22295,0
22296,0
22297,1
22298,1
22299,0
22300,0
22301,1
22302,0
22303,0
22304,1
22305,0
22306,1
22307,0
22308,1
22309,1
22310,0
22311,1
22312,1
22313,0
22314,0
22315,0
22316,0
22317,0
22318,1
22319,0
22320,0
22321,1
22322,0
22323,1
22324,1
22325,1
22326,1
22327,0
22328,1
22329,1
22330,1
22331,0
22332,0
22333,1
22334,0
22335,1
22336,0
22337,1
22338,0
22339,1
22340,1
22341,0
22342,1
22343,1
22344,0
22345,0
22346,0
22347,1
22348,1
22349,0
22350,1
22351,1
22352,1
22353,0
22354,1
22355,1
22356,1
22357,0
22358,0
22359,0
22360,0
22361,0
22362,0
22363,1
22364,0
22365,1
22366,1
22367,1
22368,0
22369,0
22370,1
22371,1
22372,0
22373,0
22374,1
22375,1
22376,1
22377,1
22378,1
22379,1
22380,0
22381,0
22382,0
22383,1
22384,1
22385,1
22386,1
22387,0
22388,1
22389,0
22390,1
22391,1
22392,0
22393,1
22394,0
22395,1
22396,1
22397,1
22398,0
22399,1
22400,0
22401,1
22402,1
22403,0
22404,1
22405,0
22406,0
22407,1
22408,0
22409,0
22410,0
22411,1
22412,0
22413,1
22414,0
22415,0
22416,0
22417,0
22418,0
22419,0
22420,1
22421,0
22422,1
22423,1
22424,0
22425,1
22426,1
22427,1
22428,1
22429,1
22430,1
22431,1
22432,0
22433,1
22434,0
22435,0
22436,0
22437,1
22438,0
22439,1
22440,1
22441,1
22442,0
22443,0
22444,0
22445,1
22446,0
22447,1
22448,1
22449,1
22450,0
22451,0
22452,1
22453,0
22454,0
22455,0
22456,1
22457,1
22458,1
22459,0
22460,1
22461,0
22462,0
22463,0
22464,0
22465,0
22466,1
22467,1
22468,1
22469,0
22470,0
22471,0
22472,0
22473,0
22474,1
22475,0
22476,0
22477,0
22478,1
22479,0
22480,1
22481,1
22482,1
22483,1
22484,1
22485,0
22486,1
22487,1
22488,1
22489,1
22490,0
22491,1
22492,1
22493,0
22494,0
22495,0
22496,0
22497,0
22498,0
22499,1
22500,0
22501,0
22502,1
22503,0
22504,1
22505,1
22506,0
22507,0
22508,0
22509,1
22510,1
22511,0
22512,0
22513,0
22514,1
22515,0
22516,0
22517,1
22518,0
22519,0
22520,0
22521,1
22522,0
22523,1
22524,1
22525,0
22526,0
22527,0
22528,0
22529,0
22530,1
22531,0
22532,1
22533,1
22534,1
22535,0
22536,0
22537,0
22538,1
22539,1
22540,0
22541,0
22542,0
22543,1
22544,1
22545,0
22546,0
22547,1
22548,0
22549,0
22550,0
22551,0
22552,0
22553,1
22554,0
22555,1
22556,0
22557,0
22558,0
22559,1
22560,0
22561,1
22562,1
22563,1
22564,0
22565,1
22566,1
22567,1
22568,1
22569,1
22570,1
22571,0
22572,0
22573,0
22574,0
22575,0
22576,1
22577,1
22578,1
22579,1
22580,1
22581,0
22582,0
22583,0
22584,0
22585,1
22586,0
22587,1
22588,0
22589,0
22590,0
22591,1
22592,0
22593,0
22594,1
22595,0
22596,1
22597,0
22598,1
22599,1
22600,1
22601,1
22602,1
22603,0
22604,0
22605,1
22606,0
22607,1
22608,0
22609,1
22610,0
22611,0
22612,0
22613,0
22614,0
22615,1
22616,0
22617,1
22618,0
22619,1
22620,1
22621,1
22622,0
22623,1
22624,1
22625,0
22626,1
22627,0
22628,1
22629,1
22630,1
22631,0
22632,1
22633,0
22634,1
22635,0
22636,1
22637,0
22638,1
22639,1
22640,0
22641,0
22642,1
22643,0
22644,1
22645,1
22646,1
22647,0
22648,1
22649,0
22650,1
22651,0
22652,0
22653,0
22654,0
22655,0
22656,0
22657,0
22658,1
22659,1
22660,0
22661,1
22662,0
22663,1
22664,0
22665,0
22666,0
22667,1
22668,0
22669,0
22670,0
22671,0
22672,0
22673,0
22674,0
22675,0
22676,0
22677,0
22678,1
22679,0
22680,1
22681,1
22682,0
22683,1
22684,1
22685,1
22686,1
22687,0
22688,0
22689,0
22690,0
22691,1
22692,1
22693,0
22694,1
22695,0
22696,0
22697,0
22698,0
22699,0
22700,1
22701,0
22702,1
22703,1
22704,0
22705,0
22706,0
22707,1
22708,0
22709,0
22710,0
22711,0
22712,0
22713,1
22714,1
22715,1
22716,1
22717,0
22718,0
22719,0
22720,0
22721,0
22722,0
22723,0
22724,0
22725,1
22726,0
22727,0
22728,1
22729,0
22730,0
22731,1
22732,1
22733,1
22734,0
22735,0
22736,0
22737,1
22738,0
22739,0
22740,0
22741,0
22742,1
22743,1
22744,1
22745,1
22746,0
22747,1
22748,1
22749,0
22750,1
22751,0
22752,0
22753,0
22754,0
22755,1
22756,0
22757,1
22758,0
22759,0
22760,0
22761,0
22762,1
22763,1
22764,1
22765,0
22766,0
22767,0
22768,1
22769,1
22770,0
22771,0
22772,0
22773,0
22774,0
22775,0
22776,1
22777,0
22778,1
22779,0
22780,1
22781,1
22782,1
22783,0
22784,0
22785,1
22786,0
22787,1
22788,0
22789,1
22790,1
22791,1
22792,1
22793,1
22794,1
22795,0
22796,1
22797,1
22798,0
22799,0
22800,1
22801,1
22802,1
22803,0
22804,1
22805,1
22806,1
22807,1
22808,0
22809,0
22810,0
22811,0
22812,1
22813,1
22814,1
22815,1
22816,1
22817,1
22818,0
22819,0
22820,1
22821,0
22822,0
22823,0
22824,0
22825,1
22826,1
22827,1
22828,0
22829,0
22830,0
22831,1
22832,1
22833,0
22834,0
22835,0
22836,1
22837,0
22838,1
22839,1
22840,0
22841,1
22842,1
22843,0
22844,0
22845,0
22846,0
22847,1
22848,1
22849,0
22850,1
22851,1
22852,1
22853,0
22854,0
22855,0
22856,0
22857,1
22858,1
22859,1
22860,0
22861,0
22862,1
22863,1
22864,1
22865,1
22866,1
22867,1
22868,0
22869,0
22870,0
22871,0
22872,0
22873,0
22874,0
22875,1
22876,1
22877,1
22878,0
22879,0
22880,0
22881,0
22882,0
22883,0
22884,1
22885,0
22886,1
22887,1
22888,1
22889,1
22890,1
22891,0
22892,1
22893,0
22894,0
22895,1
22896,1
22897,1
22898,1
22899,1
22900,1
22901,0
22902,0
22903,1
22904,0
22905,1
22906,0
22907,1
22908,1
22909,1
22910,0
22911,1
22912,0
22913,0
22914,0
22915,0
22916,0
22917,0
22918,0
22919,0
22920,0
22921,1
22922,0
22923,0
22924,1
22925,1
22926,1
22927,0
22928,0
22929,0
22930,0
22931,1
22932,1
22933,1
22934,1
22935,0
22936,1
22937,0
22938,1
22939,0
22940,1
22941,1
22942,1
22943,1
22944,1
22945,1
22946,0
22947,0
22948,0
22949,0
22950,1
22951,0
22952,0
22953,0
22954,0
22955,1
22956,0
22957,1
22958,0
22959,1
22960,1
22961,1
22962,0
22963,0
22964,0
22965,1
22966,1
22967,1
22968,1
22969,0
22970,0
22971,0
22972,0
22973,1
22974,1
22975,1
22976,0
22977,0
22978,0
22979,1
22980,0
22981,0
22982,1
22983,1
22984,1
22985,0
22986,0
22987,1
22988,1
22989,1
22990,0
22991,0
22992,0
22993,0
22994,0
22995,0
22996,1
22997,0
22998,0
22999,0
23000,1
23001,0
23002,1
23003,0
23004,0
23005,1
23006,0
23007,0
23008,0
23009,0
23010,0
23011,0
23012,0
23013,1
23014,1
23015,0
23016,0
23017,0
23018,0
23019,0
23020,1
23021,1
23022,1
23023,0
23024,0
23025,1
23026,1
23027,1
23028,1
23029,0
23030,1
23031,1
23032,0
23033,1
23034,0
23035,0
23036,1
23037,1
23038,1
23039,1
23040,1
23041,1
23042,0
23043,0
23044,1
23045,1
23046,1
23047,0
23048,0
23049,0
23050,0
23051,1
23052,1
23053,1
23054,0
23055,0
23056,0
23057,0
23058,0
23059,1
23060,0
23061,1
23062,0
23063,1
23064,0
23065,1
23066,0
23067,0
23068,1
23069,0
23070,0
23071,1
23072,1
23073,0
23074,0
23075,1
23076,1
23077,0
23078,1
23079,0
23080,0
23081,0
23082,1
23083,1
23084,1
23085,0
23086,1
23087,0
23088,1
23089,0
23090,0
23091,1
23092,0
23093,1
23094,1
23095,1
23096,0
23097,0
23098,0
23099,1
23100,0
23101,0
23102,0
23103,0
23104,1
23105,1
23106,0
23107,0
23108,0
23109,1
23110,1
23111,0
23112,1
23113,1
23114,1
23115,1
23116,1
23117,1
23118,0
23119,0
23120,0
23121,0
23122,0
23123,0
23124,1
23125,0
23126,1
23127,1
23128,0
23129,1
23130,1
23131,1
23132,0
23133,1
23134,1
23135,0
23136,1
23137,1
23138,0
23139,0
23140,0
23141,1
23142,0
23143,1
23144,1
23145,0
23146,1
23147,1
23148,0
23149,1
23150,1
23151,0
23152,0
23153,0
23154,1
23155,1
23156,0
23157,1
23158,0
23159,0
23160,0
23161,0
23162,1
23163,1
23164,0
23165,0
23166,1
23167,0
23168,0
23169,0
23170,1
23171,1
23172,1
23173,0
23174,0
23175,0
23176,1
23177,0
23178,1
23179,1
23180,0
23181,0
23182,1
23183,1
23184,0
23185,0
23186,0
23187,0
23188,1
23189,1
23190,0
23191,0
23192,1
23193,0
23194,1
23195,1
23196,0
23197,0
23198,1
23199,1
23200,0
23201,0
23202,1
23203,0
23204,1
23205,0
23206,0
23207,1
23208,0
23209,1
23210,1
23211,1
23212,0
23213,1
23214,0
23215,0
23216,0
23217,1
23218,0
23219,1
23220,1
23221,1
23222,1
23223,1
23224,1
23225,0
23226,0
23227,0
23228,1
23229,1
23230,0
23231,0
23232,0
23233,1
23234,0
23235,0
23236,1
23237,0
23238,0
23239,1
23240,0
23241,1
23242,0
23243,1
23244,0
23245,1
23246,0
23247,0
23248,0
23249,1
23250,1
23251,0
23252,0
23253,1
23254,1
23255,0
23256,1
23257,1
23258,0
23259,0
23260,1
23261,0
23262,1
23263,0
23264,1
23265,0
23266,0
23267,1
23268,0
23269,0
23270,1
23271,0
23272,0
23273,1
23274,0
23275,1
23276,0
23277,0
23278,1
23279,1
23280,0
23281,0
23282,1
23283,0
23284,0
23285,1
23286,0
23287,0
23288,0
23289,0
23290,0
23291,0
23292,0
23293,0
23294,0
23295,1
23296,1
23297,1
23298,0
23299,0
23300,1
23301,1
23302,1
23303,1
23304,0
23305,0
23306,0
23307,1
23308,1
23309,0
23310,0
23311,1
23312,1
23313,0
23314,1
23315,0
23316,0
23317,1
23318,1
23319,0
23320,1
23321,1
23322,0
23323,0
23324,0
23325,0
23326,1
23327,1
23328,1
23329,0
23330,0
23331,1
23332,0
23333,1
23334,0
23335,0
23336,0
23337,0
23338,0
23339,1
23340,0
23341,0
23342,0
23343,1
23344,0
23345,0
23346,0
23347,0
23348,0
23349,1
23350,0
23351,1
23352,0
23353,0
23354,1
23355,0
23356,0
23357,1
23358,0
23359,0
23360,1
23361,0
23362,0
23363,0
23364,0
23365,1
23366,1
23367,1
23368,0
23369,0
23370,0
23371,1
23372,0
23373,0
23374,0
23375,0
23376,1
23377,0
23378,0
23379,0
23380,0
23381,1
23382,0
23383,1
23384,1
23385,0
23386,0
23387,0
23388,0
23389,1
23390,1
23391,1
23392,1
23393,1
23394,1
23395,0
23396,1
23397,0
23398,1
23399,0
23400,1
23401,0
23402,0
23403,0
23404,1
23405,0
23406,1
23407,1
23408,1
23409,1
23410,0
23411,0
23412,1
23413,1
23414,1
23415,0
23416,0
23417,1
23418,0
23419,1
23420,1
23421,0
23422,0
23423,0
23424,1
23425,1
23426,0
23427,0
23428,0
23429,1
23430,0
23431,0
23432,1
23433,0
23434,1
23435,0
23436,1
23437,1
23438,0
23439,0
23440,0
23441,0
23442,1
23443,1
23444,1
23445,0
23446,0
23447,0
23448,0
23449,0
23450,1
23451,0
23452,1
23453,0
23454,0
23455,1
23456,0
23457,0
23458,1
23459,0
23460,1
23461,1
23462,1
23463,0
23464,1
23465,1
23466,0
23467,0
23468,0
23469,1
23470,0
23471,0
23472,1
23473,1
23474,1
23475,1
23476,1
23477,0
23478,1
23479,0
23480,1
23481,0
23482,0
23483,1
23484,0
23485,1
23486,0
23487,1
23488,0
23489,1
23490,0
23491,0
23492,1
23493,0
23494,1
23495,1
23496,0
23497,1
23498,1
23499,0
23500,1
23501,0
23502,0
23503,1
23504,1
23505,0
23506,0
23507,0
23508,1
23509,1
23510,0
23511,1
23512,1
23513,0
23514,0
23515,1
23516,0
23517,1
23518,0
23519,1
23520,0
23521,0
23522,0
23523,0
23524,1
23525,0
23526,0
23527,0
23528,0
23529,0
23530,1
23531,1
23532,0
23533,0
23534,1
23535,1
23536,1
23537,1
23538,0
23539,1
23540,1
23541,1
23542,0
23543,0
23544,1
23545,0
23546,1
23547,0
23548,1
23549,1
23550,1
23551,0
23552,0
23553,1
23554,1
23555,0
23556,0
23557,0
23558,1
23559,1
23560,0
23561,1
23562,0
23563,1
23564,0
23565,0
23566,1
23567,1
23568,0
23569,1
23570,0
23571,0
23572,1
23573,1
23574,1
23575,1
23576,0
23577,0
23578,0
23579,1
23580,0
23581,0
23582,1
23583,1
23584,1
23585,0
23586,0
23587,1
23588,0
23589,1
23590,1
23591,0
23592,1
23593,0
23594,0
23595,0
23596,1
23597,1
23598,1
23599,0
23600,1
23601,0
23602,1
23603,1
23604,0
23605,0
23606,0
23607,1
23608,0
23609,0
23610,0
23611,0
23612,0
23613,1
23614,0
23615,0
23616,1
23617,0
23618,1
23619,0
23620,0
23621,0
23622,0
23623,0
23624,0
23625,1
23626,0
23627,1
23628,1
23629,0
23630,1
23631,0
23632,1
23633,0
23634,1
23635,0
23636,0
23637,1
23638,1
23639,1
23640,0
23641,1
23642,0
23643,0
23644,0
23645,0
23646,1
23647,0
23648,0
23649,0
23650,0
23651,1
23652,0
23653,0
23654,0
23655,0
23656,1
23657,1
23658,0
23659,1
23660,1
23661,0
23662,1
23663,1
23664,1
23665,0
23666,0
23667,0
23668,1
23669,0
23670,1
23671,1
23672,1
23673,1
23674,1
23675,0
23676,0
23677,0
23678,0
23679,0
23680,0
23681,0
23682,0
23683,1
23684,0
23685,1
23686,1
23687,0
23688,1
23689,1
23690,0
23691,1
23692,0
23693,1
23694,1
23695,0
23696,0
23697,1
23698,1
23699,1
23700,0
23701,1
23702,0
23703,1
23704,0
23705,1
23706,1
23707,1
23708,0
23709,1
23710,0
23711,0
23712,0
23713,1
23714,1
23715,1
23716,1
23717,0
23718,1
23719,1
23720,0
23721,0
23722,1
23723,0
23724,0
23725,1
23726,0
23727,0
23728,1
23729,1
23730,0
23731,0
23732,0
23733,0
23734,1
23735,1
23736,1
23737,1
23738,0
23739,0
23740,0
23741,0
23742,1
23743,0
23744,0
23745,0
23746,0
23747,0
23748,0
23749,0
23750,0
23751,0
23752,0
23753,1
23754,1
23755,1
23756,0
23757,1
23758,0
23759,0
23760,0
23761,0
23762,1
23763,0
23764,1
23765,1
23766,0
23767,0
23768,1
23769,0
23770,1
23771,1
23772,1
23773,1
23774,1
23775,1
23776,1
23777,1
23778,1
23779,0
23780,0
23781,1
23782,1
23783,0
23784,0
23785,1
23786,1
23787,1
23788,0
23789,1
23790,0
23791,1
23792,1
23793,1
23794,0
23795,0
23796,0
23797,1
23798,1
23799,1
23800,1
23801,1
23802,0
23803,1
23804,0
23805,0
23806,0
23807,1
23808,1
23809,0
23810,0
23811,1
23812,0
23813,1
23814,0
23815,0
23816,1
23817,0
23818,0
23819,0
23820,1
23821,1
23822,1
23823,1
23824,0
23825,0
23826,0
23827,0
23828,0
23829,0
23830,0
23831,0
23832,1
23833,0
23834,1
23835,0
23836,0
23837,0
23838,0
23839,0
23840,0
23841,1
23842,0
23843,1
23844,0
23845,1
23846,0
23847,1
23848,1
23849,1
23850,1
23851,0
23852,1
23853,0
23854,1
23855,0
23856,0
23857,0
23858,1
23859,0
23860,0
23861,0
23862,0
23863,1
23864,1
23865,0
23866,1
23867,0
23868,1
23869,0
23870,0
23871,0
23872,0
23873,1
23874,0
23875,1
23876,0
23877,1
23878,1
23879,1
23880,1
23881,0
23882,1
23883,0
23884,0
23885,0
23886,0
23887,0
23888,0
23889,1
23890,0
23891,0
23892,1
23893,1
23894,0
23895,0
23896,0
23897,1
23898,0
23899,0
23900,1
23901,1
23902,0
23903,0
23904,0
23905,1
23906,0
23907,0
23908,1
23909,0
23910,1
23911,0
23912,0
23913,0
23914,1
23915,0
23916,1
23917,1
23918,1
23919,1
23920,1
23921,0
23922,0
23923,0
23924,1
23925,0
23926,1
23927,0
23928,0
23929,0
23930,0
23931,1
23932,0
23933,1
23934,0
23935,1
23936,1
23937,1
23938,1
23939,1
23940,1
23941,1
23942,0
23943,0
23944,1
23945,1
23946,1
23947,0
23948,1
23949,0
23950,0
23951,0
23952,1
23953,1
23954,0
23955,1
23956,0
23957,0
23958,1
23959,0
23960,0
23961,0
23962,1
23963,0
23964,0
23965,1
23966,1
23967,1
23968,1
23969,0
23970,1
23971,1
23972,1
23973,1
23974,1
23975,1
23976,0
23977,0
23978,0
23979,0
23980,1
23981,0
23982,0
23983,1
23984,0
23985,1
23986,0
23987,0
23988,0
23989,0
23990,0
23991,1
23992,0
23993,0
23994,1
23995,1
23996,1
23997,1
23998,0
23999,1
24000,0
24001,1
24002,0
24003,0
24004,0
24005,0
24006,1
24007,1
24008,0
24009,0
24010,0
24011,0
24012,1
24013,0
24014,0
24015,0
24016,1
24017,1
24018,0
24019,0
24020,0
24021,0
24022,1
24023,1
24024,1
24025,0
24026,1
24027,1
24028,0
24029,0
24030,1
24031,1
24032,1
24033,0
24034,1
24035,1
24036,0
24037,1
24038,1
24039,0
24040,0
24041,0
24042,0
24043,0
24044,0
24045,0
24046,0
24047,0
24048,1
24049,0
24050,0
24051,1
24052,1
24053,1
24054,1
24055,1
24056,0
24057,0
24058,0
24059,0
24060,0
24061,1
24062,1
24063,0
24064,0
24065,0
24066,0
24067,0
24068,1
24069,0
24070,0
24071,1
24072,1
24073,0
24074,0
24075,0
24076,0
24077,0
24078,1
24079,1
24080,1
24081,0
24082,1
24083,1
24084,0
24085,1
24086,0
24087,0
24088,1
24089,1
24090,0
24091,0
24092,1
24093,1
24094,1
24095,0
24096,1
24097,0
24098,1
24099,0
24100,0
24101,0
24102,0
24103,0
24104,0
24105,1
24106,1
24107,0
24108,0
24109,1
24110,1
24111,1
24112,0
24113,0
24114,0
24115,1
24116,0
24117,1
24118,1
24119,0
24120,1
24121,1
24122,0
24123,1
24124,0
24125,0
24126,0
24127,1
24128,1
24129,1
24130,1
24131,1
24132,0
24133,1
24134,0
24135,1
24136,1
24137,1
24138,0
24139,1
24140,1
24141,1
24142,1
24143,1
24144,0
24145,0
24146,0
24147,1
24148,0
24149,0
24150,0
24151,0
24152,0
24153,0
24154,0
24155,0
24156,1
24157,0
24158,1
24159,0
24160,0
24161,0
24162,0
24163,0
24164,0
24165,0
24166,1
24167,1
24168,1
